"";"Tempo";"Populacao";"Nascimentos";"Mortes";"TaxaNascimento";"TaxaMorte";"Replicacao"
"22";2020,25;11082,0605681202;436,744582237762;219,337166945877;0,0394100519080493;0,0197920924179791;1
"23";2020,5;11136,4124219431;438,886591618224;220,41290385983;0,0394100519080493;0,0197920924179791;1
"24";2020,75;11191,0308438827;441,039106461999;221,493916714582;0,0394100519080493;0,0197920924179791;1
"25";2021;11245,9171413196;443,202178293026;222,580231385933;0,0394100519080493;0,0197920924179791;1
"26";2021,25;11301,0726280464;445,375858887942;223,671873876588;0,0394100519080493;0,0197920924179791;1
"27";2021,5;11356,4986242992;447,560200277322;224,768870316783;0,0394100519080493;0,0197920924179791;1
"28";2021,75;11412,1964567893;449,755254746924;225,871246964909;0,0394100519080493;0,0197920924179791;1
"29";2022;11468,1674587348;451,961074838942;226,979030208141;0,0394100519080493;0,0197920924179791;1
"30";2022,25;11524,4129698925;454,177713353262;228,092246563071;0,0394100519080493;0,0197920924179791;1
"31";2022,5;11580,9343365901;456,405223348726;229,210922676339;0,0394100519080493;0,0197920924179791;1
"32";2022,75;11637,7329117582;458,643658144404;230,335085325276;0,0394100519080493;0,0197920924179791;1
"33";2023;11694,810054963;460,893071320867;231,464761418539;0,0394100519080493;0,0197920924179791;1
"34";2023,25;11752,1671324386;463,153516721474;232,599977996761;0,0394100519080493;0,0197920924179791;1
"35";2023,5;11809,8055171197;465,425048453655;233,740762233194;0,0394100519080493;0,0197920924179791;1
"36";2023,75;11867,7265886749;467,707720890212;234,887141434361;0,0394100519080493;0,0197920924179791;1
"37";2024;11925,9317335388;470,001588670617;236,039143040711;0,0394100519080493;0,0197920924179791;1
"38";2024,25;11984,4223449463;472,306706702319;237,196794627271;0,0394100519080493;0,0197920924179791;1
"39";2024,5;12043,1998229651;474,623130162062;238,360123904314;0,0394100519080493;0,0197920924179791;1
"40";2024,75;12102,2655745295;476,950914497205;239,529158718015;0,0394100519080493;0,0197920924179791;1
"41";2025;12161,6210134743;479,290115427044;240,70392705112;0,0394100519080493;0,0197920924179791;1
"42";2025,25;12221,2675605683;481,640788944154;241,884457023618;0,0394100519080493;0,0197920924179791;1
"43";2025,5;12281,2066435484;484,002991315722;243,070776893409;0,0394100519080493;0,0197920924179791;1
"44";2025,75;12341,439697154;486,376779084898;244,262915056988;0,0394100519080493;0,0197920924179791;1
"45";2026;12401,968163161;488,762209072148;245,460900050117;0,0394100519080493;0,0197920924179791;1
"46";2026,25;12462,7934904165;491,159338376611;246,664760548512;0,0394100519080493;0,0197920924179791;1
"47";2026,5;12523,9171348735;493,568224377472;247,874525368529;0,0394100519080493;0,0197920924179791;1
"48";2026,75;12585,3405596257;495,988924735328;249,090223467854;0,0394100519080493;0,0197920924179791;1
"49";2027;12647,0652349426;498,421497393573;250,311883946195;0,0394100519080493;0,0197920924179791;1
"50";2027,25;12709,0926383044;500,866000579785;251,53953604598;0,0394100519080493;0,0197920924179791;1
"51";2027,5;12771,4242544379;503,322492807117;252,773209153055;0,0394100519080493;0,0197920924179791;1
"52";2027,75;12834,0615753514;505,791032875699;254,01293279739;0,0394100519080493;0,0197920924179791;1
"53";2028;12897,006100371;508,271679874048;255,258736653783;0,0394100519080493;0,0197920924179791;1
"54";2028,25;12960,259336176;510,764493180478;256,510650542573;0,0394100519080493;0,0197920924179791;1
"55";2028,5;13023,8227968355;513,269532464523;257,768704430352;0,0394100519080493;0,0197920924179791;1
"56";2028,75;13087,6980038441;515,786857688367;259,032928430683;0,0394100519080493;0,0197920924179791;1
"57";2029;13151,8864861585;518,316529108278;260,30335280482;0,0394100519080493;0,0197920924179791;1
"58";2029,25;13216,3897802344;520,858607276048;261,580007962433;0,0394100519080493;0,0197920924179791;1
"59";2029,5;13281,2094300628;523,413153040447;262,862924462338;0,0394100519080493;0,0197920924179791;1
"60";2029,75;13346,3469872073;525,980227548676;264,152133013224;0,0394100519080493;0,0197920924179791;1
"61";2015;10000;394,100519080493;197,920924179791;0,0394100519080493;0,0197920924179791;2
"62";2015,25;10049,0448987252;396,033381085077;198,891625347991;0,0394100519080493;0,0197920924179791;2
"63";2015,5;10098,3303376594;397,975722791788;199,867087310238;0,0394100519080493;0,0197920924179791;2
"64";2015,75;10147,8574965298;399,927590693728;200,847333415801;0,0394100519080493;0,0197920924179791;2
"65";2016;10197,6275608493;401,889031512025;201,832387128461;0,0394100519080493;0,0197920924179791;2
"66";2016,25;10247,6417219452;403,860092196952;202,822272027079;0,0394100519080493;0,0197920924179791;2
"67";2016,5;10297,9011769877;405,840819929046;203,817011806156;0,0394100519080493;0,0197920924179791;2
"68";2016,75;10348,4071290184;407,831262120242;204,816630276406;0,0394100519080493;0,0197920924179791;2
"69";2017;10399,1607869794;409,831466415007;205,82115136532;0,0394100519080493;0,0197920924179791;2
"70";2017,25;10450,1633657418;411,841480691478;206,830599117741;0,0394100519080493;0,0197920924179791;2
"71";2017,5;10501,4160861352;413,861353062612;207,844997696441;0,0394100519080493;0,0197920924179791;2
"72";2017,75;10552,9201749768;415,891131877334;208,864371382697;0,0394100519080493;0,0197920924179791;2
"73";2018;10604,6768651004;417,930865721697;209,888744576873;0,0394100519080493;0,0197920924179791;2
"74";2018,25;10656,6873953866;419,980603420041;210,918141799006;0,0394100519080493;0,0197920924179791;2
"75";2018,5;10708,9530107919;422,040394036168;211,952587689389;0,0394100519080493;0,0197920924179791;2
"76";2018,75;10761,4749623786;424,110286874512;212,992107009165;0,0394100519080493;0,0197920924179791;2
"77";2019;10814,2545073449;426,190331481319;214,036724640918;0,0394100519080493;0,0197920924179791;2
"78";2019,25;10867,292909055;428,280577645834;215,086465589266;0,0394100519080493;0,0197920924179791;2
"79";2019,5;10920,5914370692;430,381075401494;216,141354981464;0,0394100519080493;0,0197920924179791;2
"80";2019,75;10974,1513671742;432,491875027124;217,201418068003;0,0394100519080493;0,0197920924179791;2
"81";2020;11027,9739814139;434,61302704814;218,266680223214;0,0394100519080493;0,0197920924179791;2
"82";2020,25;11082,0605681202;436,744582237762;219,337166945877;0,0394100519080493;0,0197920924179791;2
"83";2020,5;11136,4124219431;438,886591618224;220,41290385983;0,0394100519080493;0,0197920924179791;2
"84";2020,75;11191,0308438827;441,039106461999;221,493916714582;0,0394100519080493;0,0197920924179791;2
"85";2021;11245,9171413196;443,202178293026;222,580231385933;0,0394100519080493;0,0197920924179791;2
"86";2021,25;11301,0726280464;445,375858887942;223,671873876588;0,0394100519080493;0,0197920924179791;2
"87";2021,5;11356,4986242992;447,560200277322;224,768870316783;0,0394100519080493;0,0197920924179791;2
"88";2021,75;11412,1964567893;449,755254746924;225,871246964909;0,0394100519080493;0,0197920924179791;2
"89";2022;11468,1674587348;451,961074838942;226,979030208141;0,0394100519080493;0,0197920924179791;2
"90";2022,25;11524,4129698925;454,177713353262;228,092246563071;0,0394100519080493;0,0197920924179791;2
"91";2022,5;11580,9343365901;456,405223348726;229,210922676339;0,0394100519080493;0,0197920924179791;2
"92";2022,75;11637,7329117582;458,643658144404;230,335085325276;0,0394100519080493;0,0197920924179791;2
"93";2023;11694,810054963;460,893071320867;231,464761418539;0,0394100519080493;0,0197920924179791;2
"94";2023,25;11752,1671324386;463,153516721474;232,599977996761;0,0394100519080493;0,0197920924179791;2
"95";2023,5;11809,8055171197;465,425048453655;233,740762233194;0,0394100519080493;0,0197920924179791;2
"96";2023,75;11867,7265886749;467,707720890212;234,887141434361;0,0394100519080493;0,0197920924179791;2
"97";2024;11925,9317335388;470,001588670617;236,039143040711;0,0394100519080493;0,0197920924179791;2
"98";2024,25;11984,4223449463;472,306706702319;237,196794627271;0,0394100519080493;0,0197920924179791;2
"99";2024,5;12043,1998229651;474,623130162062;238,360123904314;0,0394100519080493;0,0197920924179791;2
"100";2024,75;12102,2655745295;476,950914497205;239,529158718015;0,0394100519080493;0,0197920924179791;2
"101";2025;12161,6210134743;479,290115427044;240,70392705112;0,0394100519080493;0,0197920924179791;2
"102";2025,25;12221,2675605683;481,640788944154;241,884457023618;0,0394100519080493;0,0197920924179791;2
"103";2025,5;12281,2066435484;484,002991315722;243,070776893409;0,0394100519080493;0,0197920924179791;2
"104";2025,75;12341,439697154;486,376779084898;244,262915056988;0,0394100519080493;0,0197920924179791;2
"105";2026;12401,968163161;488,762209072148;245,460900050117;0,0394100519080493;0,0197920924179791;2
"106";2026,25;12462,7934904165;491,159338376611;246,664760548512;0,0394100519080493;0,0197920924179791;2
"107";2026,5;12523,9171348735;493,568224377472;247,874525368529;0,0394100519080493;0,0197920924179791;2
"108";2026,75;12585,3405596257;495,988924735328;249,090223467854;0,0394100519080493;0,0197920924179791;2
"109";2027;12647,0652349426;498,421497393573;250,311883946195;0,0394100519080493;0,0197920924179791;2
"110";2027,25;12709,0926383044;500,866000579785;251,53953604598;0,0394100519080493;0,0197920924179791;2
"111";2027,5;12771,4242544379;503,322492807117;252,773209153055;0,0394100519080493;0,0197920924179791;2
"112";2027,75;12834,0615753514;505,791032875699;254,01293279739;0,0394100519080493;0,0197920924179791;2
"113";2028;12897,006100371;508,271679874048;255,258736653783;0,0394100519080493;0,0197920924179791;2
"114";2028,25;12960,259336176;510,764493180478;256,510650542573;0,0394100519080493;0,0197920924179791;2
"115";2028,5;13023,8227968355;513,269532464523;257,768704430352;0,0394100519080493;0,0197920924179791;2
"116";2028,75;13087,6980038441;515,786857688367;259,032928430683;0,0394100519080493;0,0197920924179791;2
"117";2029;13151,8864861585;518,316529108278;260,30335280482;0,0394100519080493;0,0197920924179791;2
"118";2029,25;13216,3897802344;520,858607276048;261,580007962433;0,0394100519080493;0,0197920924179791;2
"119";2029,5;13281,2094300628;523,413153040447;262,862924462338;0,0394100519080493;0,0197920924179791;2
"120";2029,75;13346,3469872073;525,980227548676;264,152133013224;0,0394100519080493;0,0197920924179791;2
"121";2015;10000;394,100519080493;197,920924179791;0,0394100519080493;0,0197920924179791;3
"122";2015,25;10049,0448987252;396,033381085077;198,891625347991;0,0394100519080493;0,0197920924179791;3
"123";2015,5;10098,3303376594;397,975722791788;199,867087310238;0,0394100519080493;0,0197920924179791;3
"124";2015,75;10147,8574965298;399,927590693728;200,847333415801;0,0394100519080493;0,0197920924179791;3
"125";2016;10197,6275608493;401,889031512025;201,832387128461;0,0394100519080493;0,0197920924179791;3
"126";2016,25;10247,6417219452;403,860092196952;202,822272027079;0,0394100519080493;0,0197920924179791;3
"127";2016,5;10297,9011769877;405,840819929046;203,817011806156;0,0394100519080493;0,0197920924179791;3
"128";2016,75;10348,4071290184;407,831262120242;204,816630276406;0,0394100519080493;0,0197920924179791;3
"129";2017;10399,1607869794;409,831466415007;205,82115136532;0,0394100519080493;0,0197920924179791;3
"130";2017,25;10450,1633657418;411,841480691478;206,830599117741;0,0394100519080493;0,0197920924179791;3
"131";2017,5;10501,4160861352;413,861353062612;207,844997696441;0,0394100519080493;0,0197920924179791;3
"132";2017,75;10552,9201749768;415,891131877334;208,864371382697;0,0394100519080493;0,0197920924179791;3
"133";2018;10604,6768651004;417,930865721697;209,888744576873;0,0394100519080493;0,0197920924179791;3
"134";2018,25;10656,6873953866;419,980603420041;210,918141799006;0,0394100519080493;0,0197920924179791;3
"135";2018,5;10708,9530107919;422,040394036168;211,952587689389;0,0394100519080493;0,0197920924179791;3
"136";2018,75;10761,4749623786;424,110286874512;212,992107009165;0,0394100519080493;0,0197920924179791;3
"137";2019;10814,2545073449;426,190331481319;214,036724640918;0,0394100519080493;0,0197920924179791;3
"138";2019,25;10867,292909055;428,280577645834;215,086465589266;0,0394100519080493;0,0197920924179791;3
"139";2019,5;10920,5914370692;430,381075401494;216,141354981464;0,0394100519080493;0,0197920924179791;3
"140";2019,75;10974,1513671742;432,491875027124;217,201418068003;0,0394100519080493;0,0197920924179791;3
"141";2020;11027,9739814139;434,61302704814;218,266680223214;0,0394100519080493;0,0197920924179791;3
"142";2020,25;11082,0605681202;436,744582237762;219,337166945877;0,0394100519080493;0,0197920924179791;3
"143";2020,5;11136,4124219431;438,886591618224;220,41290385983;0,0394100519080493;0,0197920924179791;3
"144";2020,75;11191,0308438827;441,039106461999;221,493916714582;0,0394100519080493;0,0197920924179791;3
"145";2021;11245,9171413196;443,202178293026;222,580231385933;0,0394100519080493;0,0197920924179791;3
"146";2021,25;11301,0726280464;445,375858887942;223,671873876588;0,0394100519080493;0,0197920924179791;3
"147";2021,5;11356,4986242992;447,560200277322;224,768870316783;0,0394100519080493;0,0197920924179791;3
"148";2021,75;11412,1964567893;449,755254746924;225,871246964909;0,0394100519080493;0,0197920924179791;3
"149";2022;11468,1674587348;451,961074838942;226,979030208141;0,0394100519080493;0,0197920924179791;3
"150";2022,25;11524,4129698925;454,177713353262;228,092246563071;0,0394100519080493;0,0197920924179791;3
"151";2022,5;11580,9343365901;456,405223348726;229,210922676339;0,0394100519080493;0,0197920924179791;3
"152";2022,75;11637,7329117582;458,643658144404;230,335085325276;0,0394100519080493;0,0197920924179791;3
"153";2023;11694,810054963;460,893071320867;231,464761418539;0,0394100519080493;0,0197920924179791;3
"154";2023,25;11752,1671324386;463,153516721474;232,599977996761;0,0394100519080493;0,0197920924179791;3
"155";2023,5;11809,8055171197;465,425048453655;233,740762233194;0,0394100519080493;0,0197920924179791;3
"156";2023,75;11867,7265886749;467,707720890212;234,887141434361;0,0394100519080493;0,0197920924179791;3
"157";2024;11925,9317335388;470,001588670617;236,039143040711;0,0394100519080493;0,0197920924179791;3
"158";2024,25;11984,4223449463;472,306706702319;237,196794627271;0,0394100519080493;0,0197920924179791;3
"159";2024,5;12043,1998229651;474,623130162062;238,360123904314;0,0394100519080493;0,0197920924179791;3
"160";2024,75;12102,2655745295;476,950914497205;239,529158718015;0,0394100519080493;0,0197920924179791;3
"161";2025;12161,6210134743;479,290115427044;240,70392705112;0,0394100519080493;0,0197920924179791;3
"162";2025,25;12221,2675605683;481,640788944154;241,884457023618;0,0394100519080493;0,0197920924179791;3
"163";2025,5;12281,2066435484;484,002991315722;243,070776893409;0,0394100519080493;0,0197920924179791;3
"164";2025,75;12341,439697154;486,376779084898;244,262915056988;0,0394100519080493;0,0197920924179791;3
"165";2026;12401,968163161;488,762209072148;245,460900050117;0,0394100519080493;0,0197920924179791;3
"166";2026,25;12462,7934904165;491,159338376611;246,664760548512;0,0394100519080493;0,0197920924179791;3
"167";2026,5;12523,9171348735;493,568224377472;247,874525368529;0,0394100519080493;0,0197920924179791;3
"168";2026,75;12585,3405596257;495,988924735328;249,090223467854;0,0394100519080493;0,0197920924179791;3
"169";2027;12647,0652349426;498,421497393573;250,311883946195;0,0394100519080493;0,0197920924179791;3
"170";2027,25;12709,0926383044;500,866000579785;251,53953604598;0,0394100519080493;0,0197920924179791;3
"171";2027,5;12771,4242544379;503,322492807117;252,773209153055;0,0394100519080493;0,0197920924179791;3
"172";2027,75;12834,0615753514;505,791032875699;254,01293279739;0,0394100519080493;0,0197920924179791;3
"173";2028;12897,006100371;508,271679874048;255,258736653783;0,0394100519080493;0,0197920924179791;3
"174";2028,25;12960,259336176;510,764493180478;256,510650542573;0,0394100519080493;0,0197920924179791;3
"175";2028,5;13023,8227968355;513,269532464523;257,768704430352;0,0394100519080493;0,0197920924179791;3
"176";2028,75;13087,6980038441;515,786857688367;259,032928430683;0,0394100519080493;0,0197920924179791;3
"177";2029;13151,8864861585;518,316529108278;260,30335280482;0,0394100519080493;0,0197920924179791;3
"178";2029,25;13216,3897802344;520,858607276048;261,580007962433;0,0394100519080493;0,0197920924179791;3
"179";2029,5;13281,2094300628;523,413153040447;262,862924462338;0,0394100519080493;0,0197920924179791;3
"180";2029,75;13346,3469872073;525,980227548676;264,152133013224;0,0394100519080493;0,0197920924179791;3
"181";2015;10000;394,100519080493;197,920924179791;0,0394100519080493;0,0197920924179791;4
"182";2015,25;10049,0448987252;396,033381085077;198,891625347991;0,0394100519080493;0,0197920924179791;4
"183";2015,5;10098,3303376594;397,975722791788;199,867087310238;0,0394100519080493;0,0197920924179791;4
"184";2015,75;10147,8574965298;399,927590693728;200,847333415801;0,0394100519080493;0,0197920924179791;4
"185";2016;10197,6275608493;401,889031512025;201,832387128461;0,0394100519080493;0,0197920924179791;4
"186";2016,25;10247,6417219452;403,860092196952;202,822272027079;0,0394100519080493;0,0197920924179791;4
"187";2016,5;10297,9011769877;405,840819929046;203,817011806156;0,0394100519080493;0,0197920924179791;4
"188";2016,75;10348,4071290184;407,831262120242;204,816630276406;0,0394100519080493;0,0197920924179791;4
"189";2017;10399,1607869794;409,831466415007;205,82115136532;0,0394100519080493;0,0197920924179791;4
"190";2017,25;10450,1633657418;411,841480691478;206,830599117741;0,0394100519080493;0,0197920924179791;4
"191";2017,5;10501,4160861352;413,861353062612;207,844997696441;0,0394100519080493;0,0197920924179791;4
"192";2017,75;10552,9201749768;415,891131877334;208,864371382697;0,0394100519080493;0,0197920924179791;4
"193";2018;10604,6768651004;417,930865721697;209,888744576873;0,0394100519080493;0,0197920924179791;4
"194";2018,25;10656,6873953866;419,980603420041;210,918141799006;0,0394100519080493;0,0197920924179791;4
"195";2018,5;10708,9530107919;422,040394036168;211,952587689389;0,0394100519080493;0,0197920924179791;4
"196";2018,75;10761,4749623786;424,110286874512;212,992107009165;0,0394100519080493;0,0197920924179791;4
"197";2019;10814,2545073449;426,190331481319;214,036724640918;0,0394100519080493;0,0197920924179791;4
"198";2019,25;10867,292909055;428,280577645834;215,086465589266;0,0394100519080493;0,0197920924179791;4
"199";2019,5;10920,5914370692;430,381075401494;216,141354981464;0,0394100519080493;0,0197920924179791;4
"200";2019,75;10974,1513671742;432,491875027124;217,201418068003;0,0394100519080493;0,0197920924179791;4
"201";2020;11027,9739814139;434,61302704814;218,266680223214;0,0394100519080493;0,0197920924179791;4
"202";2020,25;11082,0605681202;436,744582237762;219,337166945877;0,0394100519080493;0,0197920924179791;4
"203";2020,5;11136,4124219431;438,886591618224;220,41290385983;0,0394100519080493;0,0197920924179791;4
"204";2020,75;11191,0308438827;441,039106461999;221,493916714582;0,0394100519080493;0,0197920924179791;4
"205";2021;11245,9171413196;443,202178293026;222,580231385933;0,0394100519080493;0,0197920924179791;4
"206";2021,25;11301,0726280464;445,375858887942;223,671873876588;0,0394100519080493;0,0197920924179791;4
"207";2021,5;11356,4986242992;447,560200277322;224,768870316783;0,0394100519080493;0,0197920924179791;4
"208";2021,75;11412,1964567893;449,755254746924;225,871246964909;0,0394100519080493;0,0197920924179791;4
"209";2022;11468,1674587348;451,961074838942;226,979030208141;0,0394100519080493;0,0197920924179791;4
"210";2022,25;11524,4129698925;454,177713353262;228,092246563071;0,0394100519080493;0,0197920924179791;4
"211";2022,5;11580,9343365901;456,405223348726;229,210922676339;0,0394100519080493;0,0197920924179791;4
"212";2022,75;11637,7329117582;458,643658144404;230,335085325276;0,0394100519080493;0,0197920924179791;4
"213";2023;11694,810054963;460,893071320867;231,464761418539;0,0394100519080493;0,0197920924179791;4
"214";2023,25;11752,1671324386;463,153516721474;232,599977996761;0,0394100519080493;0,0197920924179791;4
"215";2023,5;11809,8055171197;465,425048453655;233,740762233194;0,0394100519080493;0,0197920924179791;4
"216";2023,75;11867,7265886749;467,707720890212;234,887141434361;0,0394100519080493;0,0197920924179791;4
"217";2024;11925,9317335388;470,001588670617;236,039143040711;0,0394100519080493;0,0197920924179791;4
"218";2024,25;11984,4223449463;472,306706702319;237,196794627271;0,0394100519080493;0,0197920924179791;4
"219";2024,5;12043,1998229651;474,623130162062;238,360123904314;0,0394100519080493;0,0197920924179791;4
"220";2024,75;12102,2655745295;476,950914497205;239,529158718015;0,0394100519080493;0,0197920924179791;4
"221";2025;12161,6210134743;479,290115427044;240,70392705112;0,0394100519080493;0,0197920924179791;4
"222";2025,25;12221,2675605683;481,640788944154;241,884457023618;0,0394100519080493;0,0197920924179791;4
"223";2025,5;12281,2066435484;484,002991315722;243,070776893409;0,0394100519080493;0,0197920924179791;4
"224";2025,75;12341,439697154;486,376779084898;244,262915056988;0,0394100519080493;0,0197920924179791;4
"225";2026;12401,968163161;488,762209072148;245,460900050117;0,0394100519080493;0,0197920924179791;4
"226";2026,25;12462,7934904165;491,159338376611;246,664760548512;0,0394100519080493;0,0197920924179791;4
"227";2026,5;12523,9171348735;493,568224377472;247,874525368529;0,0394100519080493;0,0197920924179791;4
"228";2026,75;12585,3405596257;495,988924735328;249,090223467854;0,0394100519080493;0,0197920924179791;4
"229";2027;12647,0652349426;498,421497393573;250,311883946195;0,0394100519080493;0,0197920924179791;4
"230";2027,25;12709,0926383044;500,866000579785;251,53953604598;0,0394100519080493;0,0197920924179791;4
"231";2027,5;12771,4242544379;503,322492807117;252,773209153055;0,0394100519080493;0,0197920924179791;4
"232";2027,75;12834,0615753514;505,791032875699;254,01293279739;0,0394100519080493;0,0197920924179791;4
"233";2028;12897,006100371;508,271679874048;255,258736653783;0,0394100519080493;0,0197920924179791;4
"234";2028,25;12960,259336176;510,764493180478;256,510650542573;0,0394100519080493;0,0197920924179791;4
"235";2028,5;13023,8227968355;513,269532464523;257,768704430352;0,0394100519080493;0,0197920924179791;4
"236";2028,75;13087,6980038441;515,786857688367;259,032928430683;0,0394100519080493;0,0197920924179791;4
"237";2029;13151,8864861585;518,316529108278;260,30335280482;0,0394100519080493;0,0197920924179791;4
"238";2029,25;13216,3897802344;520,858607276048;261,580007962433;0,0394100519080493;0,0197920924179791;4
"239";2029,5;13281,2094300628;523,413153040447;262,862924462338;0,0394100519080493;0,0197920924179791;4
"240";2029,75;13346,3469872073;525,980227548676;264,152133013224;0,0394100519080493;0,0197920924179791;4
"241";2015;10000;394,100519080493;197,920924179791;0,0394100519080493;0,0197920924179791;5
"242";2015,25;10049,0448987252;396,033381085077;198,891625347991;0,0394100519080493;0,0197920924179791;5
"243";2015,5;10098,3303376594;397,975722791788;199,867087310238;0,0394100519080493;0,0197920924179791;5
"244";2015,75;10147,8574965298;399,927590693728;200,847333415801;0,0394100519080493;0,0197920924179791;5
"245";2016;10197,6275608493;401,889031512025;201,832387128461;0,0394100519080493;0,0197920924179791;5
"246";2016,25;10247,6417219452;403,860092196952;202,822272027079;0,0394100519080493;0,0197920924179791;5
"247";2016,5;10297,9011769877;405,840819929046;203,817011806156;0,0394100519080493;0,0197920924179791;5
"248";2016,75;10348,4071290184;407,831262120242;204,816630276406;0,0394100519080493;0,0197920924179791;5
"249";2017;10399,1607869794;409,831466415007;205,82115136532;0,0394100519080493;0,0197920924179791;5
"250";2017,25;10450,1633657418;411,841480691478;206,830599117741;0,0394100519080493;0,0197920924179791;5
"251";2017,5;10501,4160861352;413,861353062612;207,844997696441;0,0394100519080493;0,0197920924179791;5
"252";2017,75;10552,9201749768;415,891131877334;208,864371382697;0,0394100519080493;0,0197920924179791;5
"253";2018;10604,6768651004;417,930865721697;209,888744576873;0,0394100519080493;0,0197920924179791;5
"254";2018,25;10656,6873953866;419,980603420041;210,918141799006;0,0394100519080493;0,0197920924179791;5
"255";2018,5;10708,9530107919;422,040394036168;211,952587689389;0,0394100519080493;0,0197920924179791;5
"256";2018,75;10761,4749623786;424,110286874512;212,992107009165;0,0394100519080493;0,0197920924179791;5
"257";2019;10814,2545073449;426,190331481319;214,036724640918;0,0394100519080493;0,0197920924179791;5
"258";2019,25;10867,292909055;428,280577645834;215,086465589266;0,0394100519080493;0,0197920924179791;5
"259";2019,5;10920,5914370692;430,381075401494;216,141354981464;0,0394100519080493;0,0197920924179791;5
"260";2019,75;10974,1513671742;432,491875027124;217,201418068003;0,0394100519080493;0,0197920924179791;5
"261";2020;11027,9739814139;434,61302704814;218,266680223214;0,0394100519080493;0,0197920924179791;5
"262";2020,25;11082,0605681202;436,744582237762;219,337166945877;0,0394100519080493;0,0197920924179791;5
"263";2020,5;11136,4124219431;438,886591618224;220,41290385983;0,0394100519080493;0,0197920924179791;5
"264";2020,75;11191,0308438827;441,039106461999;221,493916714582;0,0394100519080493;0,0197920924179791;5
"265";2021;11245,9171413196;443,202178293026;222,580231385933;0,0394100519080493;0,0197920924179791;5
"266";2021,25;11301,0726280464;445,375858887942;223,671873876588;0,0394100519080493;0,0197920924179791;5
"267";2021,5;11356,4986242992;447,560200277322;224,768870316783;0,0394100519080493;0,0197920924179791;5
"268";2021,75;11412,1964567893;449,755254746924;225,871246964909;0,0394100519080493;0,0197920924179791;5
"269";2022;11468,1674587348;451,961074838942;226,979030208141;0,0394100519080493;0,0197920924179791;5
"270";2022,25;11524,4129698925;454,177713353262;228,092246563071;0,0394100519080493;0,0197920924179791;5
"271";2022,5;11580,9343365901;456,405223348726;229,210922676339;0,0394100519080493;0,0197920924179791;5
"272";2022,75;11637,7329117582;458,643658144404;230,335085325276;0,0394100519080493;0,0197920924179791;5
"273";2023;11694,810054963;460,893071320867;231,464761418539;0,0394100519080493;0,0197920924179791;5
"274";2023,25;11752,1671324386;463,153516721474;232,599977996761;0,0394100519080493;0,0197920924179791;5
"275";2023,5;11809,8055171197;465,425048453655;233,740762233194;0,0394100519080493;0,0197920924179791;5
"276";2023,75;11867,7265886749;467,707720890212;234,887141434361;0,0394100519080493;0,0197920924179791;5
"277";2024;11925,9317335388;470,001588670617;236,039143040711;0,0394100519080493;0,0197920924179791;5
"278";2024,25;11984,4223449463;472,306706702319;237,196794627271;0,0394100519080493;0,0197920924179791;5
"279";2024,5;12043,1998229651;474,623130162062;238,360123904314;0,0394100519080493;0,0197920924179791;5
"280";2024,75;12102,2655745295;476,950914497205;239,529158718015;0,0394100519080493;0,0197920924179791;5
"281";2025;12161,6210134743;479,290115427044;240,70392705112;0,0394100519080493;0,0197920924179791;5
